번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
7097,동물병원,02_03_01_P,3070000,,2019-11-04,,1,영업/정상,0,정상,,,,,02-982-7975,112.7,,서울특별시 성북구 길음동 498-1 래미안길음센터피스,"서울특별시 성북구 숭인로 50, 상가동 2203호 (길음동, 래미안길음센터피스)",2727,더편한동물병원,2021-09-14 11:42,U,2021-09-16 2:40,,202337.783,456539.1907,동물병원,,0,0
7100,동물병원,02_03_01_P,3150000,,2020-01-21,,1,영업/정상,0,정상,,,,,226627515,0,,서울특별시 강서구 방화동 245-31,"서울특별시 강서구 방화대로33길 3, 1~2층 (방화동)",7605,마곡M동물의료센터,2021-12-20 15:25,U,2021-12-22 2:40,,183698.0984,451825.4919,동물병원,,0,0
7101,동물병원,02_03_01_P,3240000,,2020-02-07,,1,영업/정상,0,정상,,,,,02-6949-5775,0,,서울특별시 강동구 길동 413-46 베스트올,"서울특별시 강동구 양재대로 1453, 베스트올 1층 (길동)",5353,펫트리동물의료센터,2023-04-07 14:39,U,2023-04-09 2:40,,212205.3242,448170.0962,동물병원,,0,0
7114,동물병원,02_03_01_P,3050000,,2020-01-10,,1,영업/정상,0,정상,,,,,02-2213-0075,128.78,,서울특별시 동대문구 장안동 435-6번지,"서울특별시 동대문구 장한로 44, 1층 (장안동)",2643,아인스동물병원,2020-01-10 13:12,I,2020-01-12 0:23,,205883.9948,451422.9783,동물병원,,0,
7119,동물병원,02_03_01_P,3230000,,2020-02-12,,1,영업/정상,0,정상,,,,,02-2135-6575,0,,서울특별시 송파구 가락동 479 헬리오시티,"서울특별시 송파구 송파대로 345, 3B동 28,29호 (가락동, 헬리오시티)",5698,헬리오동물병원,2022-12-05 13:59,U,2023-05-26 8:48,,209412.1978,443928.7833,동물병원,,0,0
7136,동물병원,02_03_01_P,3100000,,2020-02-04,,1,영업/정상,0,정상,,,,,02-971-5955,74.17,,서울특별시 노원구 공릉동 596-5,"서울특별시 노원구 동일로 1014, 1층, 2층 (공릉동)",1848,골드퍼피동물병원 공릉점,2024-01-17 13:21,U,2024-01-19 2:40,,206546.7347,457584.8358,동물병원,,0,0
7137,동물병원,02_03_01_P,3190000,,2020-02-04,,1,영업/정상,0,정상,,,,,02-812-7585,258.72,,서울특별시 동작구 상도1동 623,서울특별시 동작구 양녕로 277-1 (상도1동),6919,품 동물의료센터,2023-06-01 11:40,U,2023-06-03 2:40,,195455.8205,444687.3629,동물병원,,0,0
7141,동물병원,02_03_01_P,3220000,,2020-01-29,,1,영업/정상,0,정상,,,,,02-561-3375,0,,서울특별시 강남구 역삼동 838-9 거암빌딩,"서울특별시 강남구 도곡로 115, 거암빌딩 2층 (역삼동)",6253,아이힐 동물병원,2020-10-12 16:54,U,2020-10-14 2:40,,202847.7975,443115.1296,동물병원,,0,
7144,동물병원,02_03_01_P,3200000,,2020-01-31,,1,영업/정상,0,정상,,,,,02-878-9978,,,서울특별시 관악구 봉천동 1612-1번지,"서울특별시 관악구 봉천로 520, 3층 (봉천동)",8789,봉천현대동물병원,2020-02-06 10:22,U,2020-02-08 2:40,,196011.0037,441917.1873,동물병원,,0,
7151,동물병원,02_03_01_P,3150000,,2020-03-25,,1,영업/정상,0,정상,,,,,226627975,0,,서울특별시 강서구 마곡동 798-14번지 205호,"서울특별시 강서구 마곡중앙1로 20, 205호 (마곡동)",7807,모모동물병원,2020-03-25 19:26,I,2020-03-27 0:23,,184443.1214,450710.1779,동물병원,,0,
7185,동물병원,02_03_01_P,3220000,,2021-12-31,,1,영업/정상,0,정상,,,,,02-423-5755,0,,서울특별시 강남구 일원동 743 디에이치 자이 개포,"서울특별시 강남구 영동대로 22, 5동 2층 518~519호 (일원동, 디에이치 자이 개포)",6346,나리울동물병원,2022-12-27 16:27,U,2022-12-29 2:40,,206573.6482,443195.1892,동물병원,,0,0
7186,동물병원,02_03_01_P,3230000,,2022-01-25,,1,영업/정상,0,정상,,,,,02-415-7555,0,,서울특별시 송파구 방이동 115-4 금천빌딩,"서울특별시 송파구 오금로 185, 금천빌딩 1층 (방이동)",5642,송파 마리동물병원,2022-12-05 17:00,U,2022-12-07 2:40,,210092.7364,445214.1799,동물병원,,0,0
7187,동물병원,02_03_01_P,3230000,,2022-01-25,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 송파동 122-7,"서울특별시 송파구 가락로 169, 1층 102호 (송파동)",5664,라온펫동물병원,2023-07-28 15:45,U,2023-07-30 2:40,,209999.1178,444657.9255,동물병원,,0,0
7189,동물병원,02_03_01_P,3210000,,2021-12-24,,1,영업/정상,0,정상,,,,,02-595-7588,102.47,,서울특별시 서초구 방배동 755-5 오릭스오피스텔 202호,"서울특별시 서초구 방배중앙로 198, 오릭스오피스텔 202호 (방배동)",6552,몽마르뜨 동물병원,2021-12-24 16:28,I,2021-12-26 0:22,,198660.6163,443855.5734,동물병원,,0,0
7192,동물병원,02_03_01_P,3090000,,2023-06-01,,1,영업/정상,0,정상,,,,,02-904-1004,,,서울특별시 도봉구 창동 715-1,"서울특별시 도봉구 도봉로 578, 2층 2호 (창동)",1426,24시 딜라이트 동물의료센터,2023-06-01 13:17,I,2023-06-03 0:19,,203439.4475,461539.5527,동물병원,,0,0
7198,동물병원,02_03_01_P,3060000,,2023-04-09,,1,영업/정상,0,정상,,,,,070-8660-0904,455.22,,서울특별시 중랑구 면목동 146-75,"서울특별시 중랑구 동일로 640, 2층, 3층 (면목동)",2140,로얄동물메디컬센터 본원,2023-04-09 14:45,I,2023-04-11 0:20,,207017.8153,453914.6398,동물병원,,0,0
7204,동물병원,02_03_01_P,3150000,,2023-05-30,,1,영업/정상,0,정상,,,,,02-2135-5611,0,,서울특별시 강서구 마곡동 800-5,"서울특별시 강서구 공항대로 228, 2층 201,202,203,211,212호 (마곡동)",7806,율동물의료센터,2023-06-05 17:43,U,2023-06-08 2:40,,185148.9003,450719.3803,동물병원,,0,0
7205,동물병원,02_03_01_P,3140000,,2023-09-07,,1,영업/정상,0,정상,,,,,02)6953-7576,776,,서울특별시 양천구 목동 807-1,"서울특별시 양천구 등촌로 10, 1~2층 (목동)",7966,24시 로운동물의료센터,2023-10-19 18:08,U,2023-10-21 2:40,,187932.7309,447620.2662,동물병원,,0,0
7212,동물병원,02_03_01_P,3180000,,2023-04-17,,1,영업/정상,0,정상,,,,,,0,,서울특별시 영등포구 문래동3가 77-45,"서울특별시 영등포구 선유로 52, 1층 우측호 (문래동3가)",7295,김앤정동물병원,2023-04-24 15:47,U,2023-04-26 2:40,,190148.3741,446256.2132,동물병원,,0,0
7233,동물병원,02_03_01_P,3100000,,2023-05-12,,1,영업/정상,0,정상,,,,,,0,,서울특별시 노원구 중계동 506 브라운스톤중계,"서울특별시 노원구 동일로203가길 29, 263,264,265호 (중계동, 브라운스톤중계)",1779,베리굿동물병원,2023-05-12 10:36,I,2023-05-14 0:19,,205601.926,459732.1286,동물병원,,0,0
7240,동물병원,02_03_01_P,3230000,,2023-04-12,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 방이동 108-7,"서울특별시 송파구 오금로 147, 1층 (방이동)",5550,샤인아이안과동물병원,2023-04-13 10:18,I,2023-04-14 0:20,,209787.9477,445412.463,동물병원,,0,0
7243,동물병원,02_03_01_P,3140000,,2023-06-01,,1,영업/정상,0,정상,,,,,02)2062-7982,54,,서울특별시 양천구 목동 917-6 중소기업유통센터(행복한백화점),"서울특별시 양천구 목동동로 309, 중소기업유통센터(행복한백화점) 지하2층 (목동)",7997,펫사랑동물병원,2023-06-14 14:20,U,2023-06-16 2:40,,188977.1711,447466.355,동물병원,,0,0
7250,동물병원,02_03_01_P,3160000,,2024-04-02,,1,영업/정상,0,정상,,,,,02-2611-1925,,,서울특별시 구로구 고척동 265-7,"서울특별시 구로구 고척로 156, 2,3층 (고척동)",8234,메리트원 동물의료센터,2024-04-02 17:00,I,2024-04-04 0:15,,186772.5469,444563.5422,동물병원,,0,0
7262,동물병원,02_03_01_P,3120000,,2024-03-29,,1,영업/정상,0,정상,,,,,02-6956-3383,101.26,,"서울특별시 서대문구 남가좌동 390 래미안 루센티아 상가동 19,20호","서울특별시 서대문구 거북골로 100, 상가동 19,20호 (남가좌동, 래미안 루센티아)",3689,바른동물메디컬센터,2024-03-29 13:28,I,2024-03-31 0:15,,192641.1459,452652.0599,동물병원,,0,0
7268,동물병원,02_03_01_P,3030000,,2024-04-04,,1,영업/정상,0,정상,,,,,222052975,0,,서울특별시 성동구 성수동1가 685-696 갤러리아 포레 지하1층 B114호,"서울특별시 성동구 서울숲2길 32-14, 지하1층 B114호 (성수동1가, 갤러리아 포레)",4769,성수 숲속 피부과 동물병원,2024-04-04 17:13,I,2024-04-06 0:15,,203684.2812,449280.9752,동물병원,,0,0
7270,동물병원,02_03_01_P,3240000,,2024-04-15,,1,영업/정상,0,정상,,,,,02-426-8875,,,서울특별시 강동구 암사동 462-3 서연빌딩,"서울특별시 강동구 올림픽로 820, 서연빌딩 1층 (암사동)",5251,프라임 동물의료센터,2024-04-15 14:11,I,2024-04-17 0:15,,211349.7254,450207.0182,동물병원,,0,0
7271,동물병원,02_03_01_P,3220000,,2024-04-15,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 청담동 88-37 아시아청담부띠끄 301호,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 3층 301호 (청담동)",6014,그레이스 고양이 심장&치과병원,2024-04-15 15:22,I,2024-04-17 0:15,,203559.8001,446912.2934,동물병원,,0,0
7275,동물병원,02_03_01_P,3040000,,2024-04-03,,1,영업/정상,0,정상,,,,,,0,,서울특별시 광진구 구의동 254-36 우남빌딩 1층,"서울특별시 광진구 자양로 163, 우남빌딩 (구의동)",5024,다봄 동물병원,2024-04-19 13:04,U,2024-04-21 2:40,,207334.3524,448890.471,동물병원,,0,0
7279,동물병원,02_03_01_P,3060000,,2024-04-05,,1,영업/정상,0,정상,,,,,02-435-7582,84.4,,서울특별시 중랑구 망우동 584 신내역 프라디움 더 테라스,"서울특별시 중랑구 용마산로 670, C동 129,130호 (망우동, 신내역 프라디움 더 테라스)",2057,산들동물병원,2024-04-05 16:50,I,2024-04-07 0:15,,208947.0723,456501.7351,동물병원,,0,0
7284,동물병원,02_03_01_P,3230000,,2024-03-28,,1,영업/정상,0,정상,,,,,02-403-7588,0,,서울특별시 송파구 가락동 160-3 다윤빌딩,"서울특별시 송파구 오금로 332, 다윤빌딩 2층 (가락동)",5818,리틀버드서울 버드앤주클리닉,2024-04-22 13:53,U,2024-04-24 2:40,,211290.3066,444364.0731,동물병원,,0,0
7427,동물병원,02_03_01_P,3370000,,2017-08-03,,1,영업/정상,0,정상,,,,,051-753-9875,72.7,,,"부산광역시 연제구 안연로 28, 1층 (연산동, 그린주택)",47565,해비치동물병원,2017-08-03 10:02,I,2018-08-31 23:59,,391228.4176,189893.1211,동물병원,,0,
7430,동물병원,02_03_01_P,3380000,,2014-10-24,,1,영업/정상,0,정상,,,,,051-514-5404,113.52,,,부산광역시 수영구 광안로 19 (광안동),48297,서울동물병원,2014-10-24 10:45,I,2018-08-31 23:59,,392645.3072,186207.1302,동물병원,,0,
7431,동물병원,02_03_01_P,3380000,,2015-03-18,,1,영업/정상,0,정상,,,,,,0,,,부산광역시 수영구 광남로 184 (광안동),48303,나비동물병원,2022-10-25 10:59,U,2022-10-27 2:40,,393099.6739,186269.8253,동물병원,,0,0
7432,동물병원,02_03_01_P,3380000,,2015-06-04,,1,영업/정상,0,정상,,,,,051-627-7542,0,,,"부산광역시 수영구 황령산로 3, 2층 (남천동)",48316,차이 동물병원,2023-07-11 14:29,U,2023-07-13 2:40,,392204.5422,185165.5845,동물병원,,0,0
7433,동물병원,02_03_01_P,3380000,,2016-03-10,,1,영업/정상,0,정상,,,,,051-757-7845,,,,"부산광역시 수영구 수영로 602, 1층 (광안동)",48294,알로하 동물병원,2016-03-10 14:36,I,2018-08-31 23:59,,392534.7146,186505.3719,동물병원,,0,
7446,동물병원,02_03_01_P,3380000,,2014-06-30,,1,영업/정상,0,정상,,,,,517578529,0,,,부산광역시 수영구 광남로 207 (광안동),48303,민락동물병원,2015-08-06 13:45,I,2018-08-31 23:59,,393248.5105,186475.2907,동물병원,,0,
7538,동물병원,02_03_01_P,3230000,,2014-03-27,,1,영업/정상,0,정상,,,,,02-6227-7582,85.96,,서울특별시 송파구 방이동 135-1 세림빌딩 1층,"서울특별시 송파구 가락로 258, 세림빌딩 1층 (방이동)",5634,라임동물병원,2022-12-05 13:40,U,2022-12-07 2:40,,210444.4877,445418.5016,동물병원,,0,0
7541,동물병원,02_03_01_P,3050000,,2017-11-06,,1,영업/정상,0,정상,,,,,02-2212-7596,0,,서울특별시 동대문구 장안동 330-2,"서울특별시 동대문구 답십리로 293, 1층 (장안동)",2523,현대종합동물병원,2024-01-17 14:56,U,2024-01-20 2:40,,206384.1763,452248.6846,동물병원,,0,0
7542,동물병원,02_03_01_P,3200000,,2007-06-01,,1,영업/정상,0,정상,,,,,02-872-7588,0,,서울특별시 관악구 봉천동 40-29 수안빌딩,"서울특별시 관악구 관악로29길 3, 1층 (봉천동)",8727,로잔동물의료센터,2024-02-13 15:43,U,2024-02-15 2:40,,196078.029,442691.1381,동물병원,,0,0
7543,동물병원,02_03_01_P,3200000,,2018-08-01,,1,영업/정상,0,정상,,,,,02-888-8807,0,,서울특별시 관악구 신림동 408-143번지 1층,"서울특별시 관악구 신림로 233, 1층 (신림동)",8845,서울종합동물병원,2020-02-07 11:23,U,2020-02-09 2:40,,194203.9151,441673.9224,동물병원,,0,
7570,동물병원,02_03_01_P,3140000,,2020-04-10,,1,영업/정상,0,정상,,,,,02-6949-0413,106.2,,서울특별시 양천구 목동 753-12,"서울특별시 양천구 목동중앙로 89, 1층 (목동)",7961,봄날동물병원,2023-04-27 9:55,U,2023-04-29 2:40,,188605.7627,448342.9432,동물병원,,0,0
7584,동물병원,02_03_01_P,3220000,,2020-05-21,,1,영업/정상,0,정상,,,,,02-545-8952,0,,서울특별시 강남구 논현동 159-23 보령빌딩 104호,"서울특별시 강남구 강남대로122길 47, 보령빌딩 1층 104호 (논현동)",6114,커비동물병원,2022-08-26 9:33,U,2022-08-28 2:40,,202289.6305,445195.0112,동물병원,,0,0
7586,동물병원,02_03_01_P,3150000,,2020-06-16,,1,영업/정상,0,정상,,,,,02-2235-1533,,,서울특별시 강서구 등촌동 680 한울빌딩,"서울특별시 강서구 강서로62길 10, 한울빌딩 1층 (등촌동)",7583,차지우동물병원,2023-03-01 17:19,U,2023-03-03 2:40,,185831.959,451192.0936,동물병원,,0,0
7594,동물병원,02_03_01_P,3120000,,2020-05-08,,1,영업/정상,0,정상,,,,,02-393-7577,0,,서울특별시 서대문구 북아현동 251-40,"서울특별시 서대문구 신촌로 209, 1,2층 (북아현동)",3767,링크동물의료센터,2024-03-29 19:36,U,2024-03-31 2:40,,195447.8142,450549.7378,동물병원,,0,0
7596,동물병원,02_03_01_P,3160000,,2020-04-20,,1,영업/정상,0,정상,,,,,02-2672-7582,0,,서울특별시 구로구 신도림동 400-1 110호,"서울특별시 구로구 신도림로 7, 1층 110호 (신도림동)",8206,구로다나은동물병원,2022-01-05 14:32,U,2022-01-07 2:40,,189067.276,444891.6056,동물병원,,0,0
7598,동물병원,02_03_01_P,3140000,,2020-05-08,,1,영업/정상,0,정상,,,,,02-2607-7582,61.52,,서울특별시 양천구 신월동 1002-3,"서울특별시 양천구 신월로 124, 1층 (신월동)",8047,신월동물병원,2023-04-27 9:55,U,2023-04-29 2:40,,185586.4456,446018.0632,동물병원,,0,0
7606,동물병원,02_03_01_P,3070000,,2020-05-07,,1,영업/정상,0,정상,,,,,29117582,52.8,,서울특별시 성북구 장위동 173-114 래미안장위퍼스트하이,"서울특별시 성북구 한천로 713, 515동 상가 206,207호 (장위동, 래미안장위퍼스트하이)",2760,퍼스트동물병원,2020-11-11 14:48,U,2020-11-13 2:40,,204479.7692,457527.0659,동물병원,,0,
7607,동물병원,02_03_01_P,3160000,,2020-05-01,,1,영업/정상,0,정상,,,,,28567582,,,서울특별시 구로구 고척동 76-38번지 원메디타운 201호,"서울특별시 구로구 경인로 403, 원메디타운 2층 201호 (고척동)",8227,고척원동물의료센터,2020-05-01 10:26,I,2020-05-03 0:23,,187923.2757,443993.6703,동물병원,,0,
7610,동물병원,02_03_01_P,3200000,,2020-06-01,,1,영업/정상,0,정상,,,,,02-872-7582,,,서울특별시 관악구 봉천동 1563-6,"서울특별시 관악구 쑥고개로 57-1, 1층 (봉천동)",8785,비바동물병원,2023-05-23 14:23,U,2023-05-25 2:40,,194881.5514,441956.7778,동물병원,,0,0
7612,동물병원,02_03_01_P,3240000,,2020-05-12,,1,영업/정상,0,정상,,,,,02-6953-7512,0,,서울특별시 강동구 고덕동 172-9,"서울특별시 강동구 상일로 153, 1층 (고덕동)",5222,도담동물병원,2023-12-06 11:11,U,2023-12-08 2:40,,214989.297,450945.4079,동물병원,,0,0
7618,동물병원,02_03_01_P,3030000,,2020-04-17,,1,영업/정상,0,정상,,,,,24697975,83.1,,서울특별시 성동구 성수동1가 656-968번지 영화빌딩 2층,"서울특별시 성동구 왕십리로 104, 영화빌딩 2층 (성수동1가)",4778,오늘동물병원,2020-04-17 16:14,I,2020-04-19 0:23,,203895.4488,449401.2899,동물병원,,0,
7622,동물병원,02_03_01_P,3000000,,2020-05-17,,1,영업/정상,0,정상,,,,,02-733-6030,326.5,,서울특별시 종로구 신교동 70-10번지,"서울특별시 종로구 자하문로 95, 신교빌딩 1층 (신교동)",3032,선동물병원,2020-05-17 10:59,I,2020-05-19 0:23,,197278.8919,453572.3556,동물병원,,0,
7623,동물병원,02_03_01_P,3160000,,2020-05-15,,1,영업/정상,0,정상,,,,,02-2636-7645,0,,서울특별시 구로구 구로동 631-23 서울반려동물교육센터,"서울특별시 구로구 경인로 472, 서울반려동물교육센터 (구로동)",8278,서울동물복지지원센터 동물병원(구로),2024-01-16 17:30,U,2024-01-18 2:40,,188524.1516,443977.1715,동물병원,,O00,0
7625,동물병원,02_03_01_P,3110000,,2020-05-04,,1,영업/정상,0,정상,,,,,02-384-3100,,,서울특별시 은평구 진관동 67-1번지 은평구 뉴타운2지구 에코테라스 102호,"서울특별시 은평구 진관3로 37, 은평구 뉴타운2지구 에코테라스 102호 (진관동)",3301,피움동물병원,2020-05-04 9:26,I,2020-05-06 0:23,,192800.9022,459540.5934,동물병원,,0,
7634,동물병원,02_03_01_P,3100000,,2021-10-01,,1,영업/정상,0,정상,,,,,02-952-9111,,,서울특별시 노원구 상계동 1025-31 1층,"서울특별시 노원구 동일로 1636, 1층 (상계동)",1630,나우동물의료센터,2021-10-01 16:17,I,2021-10-03 0:22,,204836.9159,463557.063,동물병원,,0,0
7639,동물병원,02_03_01_P,3240000,,2021-11-09,,1,영업/정상,0,정상,,,,,02-441-7585,,,서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오 209호,"서울특별시 강동구 고덕로 399, 209호 (고덕동, 고덕센트럴푸르지오)",5222,고덕 동물의료센터,2021-11-09 14:21,I,2021-11-11 0:22,,214956.1313,450617.9236,동물병원,,0,0
7643,동물병원,02_03_01_P,3010000,,2021-11-17,,1,영업/정상,0,정상,,,,,,0,,서울특별시 중구 신당동 855 신당 파인힐 하나유보라,"서울특별시 중구 왕십리로 407, B1-1호 (신당동, 신당 파인힐 하나유보라)",4580,24시SD동물영상의료센터,2023-10-23 13:34,U,2023-10-25 2:40,,202131.7471,451330.4829,동물병원,,0,0
7644,동물병원,02_03_01_P,3010000,,2021-11-17,,1,영업/정상,0,정상,,,,,02-2039-0303,0,,서울특별시 중구 신당동 855 신당 파인힐 하나유보라,"서울특별시 중구 왕십리로 407, 신당 파인힐 하나유보라 B1층 03,04,05호 (신당동, 신당 파인힐 하나유보라)",4580,24시SD동물의료센터성동,2023-10-31 16:47,U,2023-11-02 2:40,,202131.7471,451330.4829,동물병원,,0,0
