개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,Latitude,Longitude,축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,진료시간,위치정보,홈페이지
3030000,3.03E+17,20030124,,1,영업/정상,0,정상,,,,,02-2297-7582,117.54,,서울특별시 성동구 행당동 322-100번지 ,서울특별시 성동구 행당로8길 41-2 (행당동),,오렌지동물병원,2019-03-06 18:23,U,40:00.0,,37.5560418,127.0339682,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20040819,,1,영업/정상,0,정상,,,,,02-2233-1848,65.12,,서울특별시 성동구 금호동2가 485-1 ,서울특별시 성동구 금호산길 58(금호동2가),4726,한빛동물병원,2021-07-01 16:04,U,40:00.0,,37.553343,127.0195508,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20061023,,1,영업/정상,0,정상,,,,,02-6085-7750,23.95,,서울특별시 성동구 금호동4가 1108번지 지상1층 ,"서울특별시 성동구 독서당로 289 (금호동4가,지상1층)",,아지동물병원,2019-06-27 17:15,U,40:00.0,,37.545465,127.0243047,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20160225,,1,영업/정상,0,정상,,,,,02-6402-0301,28.78,,서울특별시 성동구 옥수동 561번지 래미안옥수리버젠 상가동 420호,"서울특별시 성동구 매봉길 13, 1층 420호 (옥수동, 래미안옥수리버젠상가)",4733,오석헌동물병원,2016-09-19 9:45,I,59:59.0,,37.544245,127.0153288,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20120206,,1,영업/정상,0,정상,,,,,02-466-2475,73.6,,서울특별시 성동구 성수동2가 333-3번지 1층 ,서울특별시 성동구 뚝섬로 386 (성수동2가),4775,서울숲동물병원,2019-03-06 18:19,U,40:00.0,,37.5390973,127.0532291,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20170119,,1,영업/정상,0,정상,,,,,02-2297-9300,35,,,"서울특별시 성동구 왕십리로 410, 127동 지하층 030호 (하왕십리동, 센트라스)",4701,바라봄동물병원,2019-03-06 18:18,U,40:00.0,,37.56611,127.0276467,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20180706,,1,영업/정상,0,정상,,,,,02-466-8215,51,,서울특별시 성동구 성수동1가 718번지 트리마제 ,"서울특별시 성동구 왕십리로 16 (성수동1가, 트리마제)",4773,달링동물병원,2019-04-25 11:22,U,40:00.0,,37.538816,127.0448554,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20161122,,1,영업/정상,0,정상,,,,,02-468-7975,17.5,,서울특별시 성동구 성수동1가 22-28번지 1층 ,"서울특별시 성동구 성수일로 33, 1층 (성수동1가, 정인숙보습학원)",4779,포레동물병원,2019-03-06 18:29,U,40:00.0,,37.5436309,127.0491999,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20161219,,1,영업/정상,0,정상,,,,,02-2282-7501,43.8,,서울특별시 성동구 옥수동 528번지 이편한세상옥수파크힐스 ,"서울특별시 성동구 매봉길 50 (옥수동, 이편한세상옥수파크힐스)",4731,스테이동물병원,2019-04-25 11:21,U,40:00.0,,37.5476171,127.0131001,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20080908,,1,영업/정상,0,정상,,,,,02-2282-7503,63,,서울특별시 성동구 행당동 346번지 한진노변상가 109호,"서울특별시 성동구 행당로 76, 한진노변상가 1,2층 108호109호203호 (행당동)",4717,이윤세동물병원,2019-03-06 18:26,U,40:00.0,,37.5558801,127.0292075,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,2015-10-01,,1,영업/정상,0,정상,,,,,2282-3653,128.09,,서울특별시 성동구 금호동4가 1338 10통4반 현대ESA아파트 910호,서울특별시 성동구 독서당로 328 (금호동4가),4737,펫365동물병원,2024-05-30 14:25,U,01:00.0,,37.545465,127.0243047,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20161021,,1,영업/정상,0,정상,,,,,222810049,62.5,,서울특별시 성동구 금호동2가 1217번지 래미안하이리버 상가동 비201호,"서울특별시 성동구 금호로 105, 비201호 (금호동2가, 래미안하이리버 상가동)",4728,금호동물병원,2019-06-28 13:42,U,40:00.0,,37.551292,127.0245415,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20131219,,1,영업/정상,0,정상,,,,,02-2297-7570,62.12,,서울특별시 성동구 금호동4가 800번지 금호동대우아파트 상가동 206호,"서울특별시 성동구 독서당로 270, 상가동 2층 206호 (금호동4가, 금호동 대우아파트)",4738,바른동물병원,2017-04-28 17:29,I,59:59.0,,37.5459238,127.019517,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20131230,,1,영업/정상,0,정상,,,,,02-2291-8275,48.2,,서울특별시 성동구 마장동 791-9번지 ,서울특별시 성동구 마장로 296 (마장동),4758,기린동물병원,2014-09-11 13:08,I,59:59.0,,37.5656912,127.0427762,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20030123,,1,영업/정상,0,정상,,,,,02-2299-3283,26,,서울특별시 성동구 옥수동 263-1번지 ,서울특별시 성동구 독서당로 200 (옥수동),,함께하는동물병원,2019-03-06 18:32,U,40:00.0,,37.543018,127.0131272,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20121218,,1,영업/정상,0,정상,,,,,,16.5,,서울특별시 성동구 행당동 344번지 111호,"서울특별시 성동구 독서당로59길 84, 신동아아파트상가동 1층 111호 (행당동)",4716,도담동물병원(출장진료전문 동물병원),2019-03-06 18:14,U,40:00.0,,37.5543707,127.0328371,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20130326,,1,영업/정상,0,정상,,,,,02-2281-8122,148.55,,서울특별시 성동구 홍익동 398-2번지 ,서울특별시 성동구 무학로 16 (홍익동),4707,라임동물병원,2019-03-06 18:17,U,40:00.0,,37.5655385,127.0303174,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20030124,,1,영업/정상,0,정상,,,,,02-3395-0075,26.32,,서울특별시 성동구 행당동 346 한진노변상가 110호,"서울특별시 성동구 행당로 76, 110호 (행당동, 한진노변상가)",4717,평생피부과동물병원,2022-03-21 16:03,U,40:00.0,,37.5558801,127.0292075,동물병원,,,0,0,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20190513,,1,영업/정상,0,정상,,,,,234094640,30.68,,서울특별시 성동구 송정동 79-2번지 ,서울특별시 성동구 광나루로 337 (송정동),4801,수동물병원,2019-05-13 16:50,I,21:01.0,,37.5485283,127.0671999,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,2014-02-27,,1,영업/정상,0,정상,,,,,02-2297-0075,55.39,,서울특별시 성동구 하왕십리동 892-4,서울특별시 성동구 왕십리로 381 (하왕십리동),4710,왕십리조은동물병원,2023-05-15 10:31,U,07:00.0,,37.5639874,127.0280247,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20121031,,1,영업/정상,0,정상,,,,,02-2291-7582,292.87,,서울특별시 성동구 옥수동 560 어울림상가 301~4호,"서울특별시 성동구 독서당로40길 39, 어울림상가 301~304호 (옥수동)",4739,옥수수 동물병원,2022-06-03 10:46,U,05:00.0,,37.5417015,127.0180355,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3040000,3.04E+17,20180418,,1,영업/정상,0,정상,,,,,02-464-7582,82,,서울특별시 광진구 중곡동 162-8,서울특별시 광진구 능동로43길 3-5 (중곡동),4915,스마트동물병원군자점,2022-12-01 14:45,U,03:00.0,,37.561602,127.0829482,,,,,,"월
10:00 - 20:30
20:00 접수마감
화
10:00 - 20:30
20:00 접수마감
수
10:00 - 20:30
20:00 접수마감
목(6/6)
현충일10:00 - 19:00
금
10:00 - 20:30
20:00 접수마감
토
10:00 - 19:00
18:30 접수마감
일
정기휴무 (매주 일요일)
- 주말,공휴일은 마감 1시간전까지 진료접수 가능합니다.","찾아가는길
5,7호선 군자역 2번출구 도보 약 400m 거리 중곡2동 주민센터 맞은 편에 위치",https://blog.naver.com/smart4647582
3030000,3.03E+17,20200417,,1,영업/정상,0,정상,,,,,24697975,83.1,,서울특별시 성동구 성수동1가 656-968번지 영화빌딩 2층 ,"서울특별시 성동구 왕십리로 104, 영화빌딩 2층 (성수동1가)",4778,오늘동물병원,2020-04-17 16:14,I,23:21.0,,37.5436099,127.0428194,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,20160324,,1,영업/정상,0,정상,,,,,02-468-7582,51.6,,서울특별시 성동구 성수동2가 339-23번지 ,서울특별시 성동구 뚝섬로 395 (성수동2가),4781,제인동물병원,2019-03-06 18:26,U,40:00.0,,37.5390481,127.0546897,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3040000,3.04E+17,20130627,,1,영업/정상,0,정상,,,,,456-0975,56.3,,서울특별시 광진구 자양동 606-27번지 ,서울특별시 광진구 뚝섬로52길 4 (자양동),5099,자양동물병원,2019-03-06 16:08,U,40:00.0,,37.5317932,127.0793493,동물병원,,,0,,"월
10:30 - 20:30
13:00 - 14:00 휴게시간
화
10:30 - 20:30
13:00 - 14:00 휴게시간
수
10:30 - 20:30
13:00 - 14:00 휴게시간
목
10:30 - 20:30
13:00 - 14:00 휴게시간
금
10:30 - 20:30
13:00 - 14:00 휴게시간
토
10:30 - 16:30
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)",,https://blog.naver.com/fdgerfdger
3040000,3.04E+17,20131023,,1,영업/정상,0,정상,,,,,464-7588,111.29,,서울특별시 광진구 중곡동 166-6번지 ,"서울특별시 광진구 능동로 407, 2층 (중곡동)",4908,드림펫 동물병원,2019-03-06 15:50,U,40:00.0,,37.5654318,127.0837958,동물병원,,,0,,"월
10:00 - 18:00
12:30 - 13:30 휴게시간
화
10:00 - 19:00
12:30 - 13:30 휴게시간
수
10:00 - 18:00
12:30 - 13:30 휴게시간
목(6/6)
현충일 휴무
금
10:00 - 18:00
12:30 - 13:30 휴게시간
토
10:00 - 17:00
12:30 - 13:30 휴게시간
일
정기휴무 (매주 일요일)","중곡역 3번출구로 나오셔서 정면으로 약30m 직진후, 우측에 파리바게트건물 옆 이디야커피숍2층에 위치하고있습니다.",http://www.doggynkitty.co.kr/
3040000,3.04E+17,19971127,,1,영업/정상,0,정상,,,,,457-0292,40.88,,서울특별시 광진구 구의동 659번지 세림리오빌아파트 제비1-1호,서울특별시 광진구 아차산로 451 (구의동),5046,프라임동물병원,2019-03-06 16:19,U,40:00.0,,37.5444007,127.092844,동물병원,,,0,,"월
10:00 - 19:00
화
10:00 - 19:00
수
10:00 - 19:00
목(6/6)
현충일09:00 - 14:00
12:00 - 13:00 휴게시간
금
10:00 - 19:00
토
09:00 - 17:00
12:00 - 13:00 휴게시간
일
정기휴무 (매주 일요일)",,
3040000,3.04E+17,19990122,,1,영업/정상,0,정상,,,,,444-7533,127,,서울특별시 광진구 광장동 517-5번지 삼익아파트 ,서울특별시 광진구 아차산로 493 (광장동),4984,동서울동물병원,2019-03-06 15:24,U,40:00.0,,37.5417983,127.0961971,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3040000,3.04E+17,20000721,,1,영업/정상,0,정상,,,,,446-2349,52.93,,서울특별시 광진구 중곡동 58-18번지 ,서울특별시 광진구 용마산로 66 (중곡동),4944,용마동물병원,2019-03-06 16:07,U,40:00.0,,37.5595253,127.0878845,동물병원,,,0,,"월
09:30 - 19:00
13:00 - 14:00 휴게시간
화
09:30 - 19:00
13:00 - 14:00 휴게시간
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목(6/6)
현충일09:30 - 16:00
13:00 - 14:00 휴게시간
금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 16:00
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)",,
3040000,3.04E+17,20021226,,1,영업/정상,0,정상,,,,,462-5595,58,,서울특별시 광진구 중곡동 241-34번지 ,서울특별시 광진구 긴고랑로 47 (중곡동),4909,중곡동물병원,2019-03-06 16:11,U,40:00.0,,37.5627492,127.0815725,동물병원,,,0,,"월
10:00 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
화
10:00 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
수
10:00 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
목(6/6)
휴무
금
10:00 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
토
10:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
일
정기휴무 (매주 일요일)","중곡역 2번 출구에서 약 500m, 도보 8분 군자역 2번 출구에서 약 600m, 도보 10분",
3040000,3.04E+17,20020307,,1,영업/정상,0,정상,,,,,454-9975,65,,서울특별시 광진구 중곡동 161-27번지 ,서울특별시 광진구 능동로 334 (중곡동),4928,방주종합동물병원,2019-03-06 15:48,U,40:00.0,,37.563544,127.0888304,동물병원,,,0,,"월
10:00 - 20:00
화
10:00 - 20:00
수
10:00 - 20:00
목
10:00 - 20:00
금
10:00 - 20:00
토
10:00 - 20:00
일
정기휴무 (매주 일요일)",군자역 3번 출구 용마사거리 방향 55m 직진 사계절호프 맞은편 위치.,
3040000,3.04E+17,20060703,,1,영업/정상,0,정상,,,,,465-7582,60.08,,서울특별시 광진구 군자동 363-4번지 ,서울특별시 광진구 군자로 84 (군자동),5004,보람동물병원,2019-03-06 15:49,U,40:00.0,,37.5505216,127.071161,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3040000,3.04E+17,20171208,,1,영업/정상,0,정상,,,,,02-446-8175,189,,서울특별시 광진구 구의동 611 구의현대2단지아파트,"서울특별시 광진구 광나루로56길 66, 201, 202호 (구의동)",5118,광진24시필동물병원,2022-12-16 10:13,U,08:00.0,,37.5386271,127.0958742,,,,,,"월
10:00 - 21:30
20:45 접수마감
화
10:00 - 21:30
20:45 접수마감
수
10:00 - 21:30
20:45 접수마감
목(6/6)
현충일10:00 - 21:00
금
10:00 - 21:30
20:45 접수마감
토
10:00 - 21:30
13:00 - 14:00 휴게시간
20:45 접수마감
일
10:00 - 19:00
13:00 - 14:00 휴게시간
18:15 접수마감",강변역 1번 출구로 나와서 구의공원쪽으로 횡단보도 건넌후 현대2단지아파트쪽으로 100m 구의공원옆 강변상가 2층 입니다.,https://blog.naver.com/philamc
3040000,3.04E+17,2016-04-04,,1,영업/정상,0,정상,,,,,468-6612,93.57,,서울특별시 광진구 자양동 550-1,"서울특별시 광진구 능동로 49 (자양동, 영지빌딩)",5074,로얄 도그앤캣 메디컬센터,2023-09-21 17:32,U,03:00.0,,37.535818,127.0683505,,,,,,"24시간 진료
월
00:00 - 24:00
화
00:00 - 24:00
수
00:00 - 24:00
목(6/6)
현충일10:00 - 20:00
금
00:00 - 24:00
토
00:00 - 24:00
일
00:00 - 24:00","지하철 이용시
- 건대입구역 5번 출구에서 약 600m
- 뚝섬유원지역 1번 출구에서 약 450m

버스 이용시
- 지선 : 2222, 2224
- 간선 : 240, 721
- 마을 : 광진05",http://royaldnc.com
3040000,3.04E+17,2000-11-27,,1,영업/정상,0,정상,,,,,467-3673,98.18,,서울특별시 광진구 화양동 216,서울특별시 광진구 광나루로 392-1 (화양동),5009,피카소동물병원,2023-05-04 14:05,U,07:00.0,,37.5472919,127.0732768,,,,,,"월
10:00 - 19:00
12:00 - 13:30 휴게시간
화
10:00 - 19:00
12:00 - 13:30 휴게시간
수
10:00 - 19:00
12:00 - 13:30 휴게시간
목(6/6)
현충일10:00 - 17:00
12:00 - 13:30 휴게시간
금
10:00 - 19:00
12:00 - 13:30 휴게시간
토
10:00 - 19:00
12:00 - 13:30 휴게시간
일
10:00 - 17:00
12:00 - 13:30 휴게시간","7호선 어린이대공원역 사거리
KFC와 맥도날드 사이건물

[주차안내]
병원 맞은편 광진광장공영주차장에 주차하시고 편안하게 진료보시면 됩니다.
주차비는 병원에서 지원(최대 1시간) 해 드립니다.",https://blog.naver.com/picaso467
3050000,3.05E+17,20200110,,1,영업/정상,0,정상,,,,,02-2213-0075,128.78,,서울특별시 동대문구 장안동 435-6번지 ,"서울특별시 동대문구 장한로 44, 1층 (장안동)",2643,아인스동물병원,2020-01-10 13:12,I,23:25.0,,37.5650701,127.0673872,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3050000,3.05E+17,20070511,,1,영업/정상,0,정상,,,,,02-2234-1379,0,,서울특별시 동대문구 신설동 109-13번지 청계천 대성 스카이렉스1 ,"서울특별시 동대문구 청계천로 417, 108호 (신설동, 청계천 대성 스카이렉스1)",2586,맑은 동물병원,2019-03-07 11:03,U,40:00.0,,37.5749456,127.0255567,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3050000,3.05E+17,20100629,,1,영업/정상,0,정상,,,,,02-957-7075,41.8,,서울특별시 동대문구 용두동 790번지 롯데캐슬피렌체 ,"서울특별시 동대문구 정릉천동로 58, 1층 125호 (용두동, 롯데캐슬피렌체)",2566,그린동물병원,2019-03-07 11:02,U,40:00.0,,37.5772055,127.0357731,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3050000,3.05E+17,20111125,,1,영업/정상,0,정상,,,,,02-3295-3927,49.5,,서울특별시 동대문구 용두동 38-17번지 ,서울특별시 동대문구 고산자로 393-5 (용두동),2566,엘동물병원,2019-03-07 11:16,U,40:00.0,,37.5746701,127.0376297,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3050000,3.05E+17,20130326,,1,영업/정상,0,정상,,,,,02-2242-7975,0,,서울특별시 동대문구 전농동 652-1번지 ,서울특별시 동대문구 답십리로 77 (전농동),2552,제연동물병원,2019-03-07 11:30,U,40:00.0,,37.5751262,127.0496219,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3050000,3.05E+17,20140527,,1,영업/정상,0,정상,,,,,02-6242-7500,0,,서울특별시 동대문구 휘경동 267-84 ,서울특별시 동대문구 망우로 66 (휘경동),2496,하나동물병원,2021-03-08 18:16,U,40:00.0,,37.5894922,127.0609605,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
